id,date,primary_type,location_description,arrest,domestic,community_area,year,latitude,longitude
13968015,2025-09-15T21:22:00.000,CRIMINAL DAMAGE,STREET,False,False,42,2025,41.783321468,-87.599507785
13968046,2025-09-15T21:16:00.000,WEAPONS VIOLATION,STREET,True,False,46,2025,41.733026048,-87.549942925
13967948,2025-09-15T21:16:00.000,NARCOTICS,STREET,True,False,67,2025,41.760480866,-87.655828204
13968024,2025-09-15T21:15:00.000,THEFT,APARTMENT,False,False,6,2025,41.937100312,-87.649165664
13970491,2025-09-15T21:15:00.000,BATTERY,STREET,False,False,44,2025,41.750410091,-87.629486066
13968781,2025-09-15T21:15:00.000,THEFT,STREET,False,False,1,2025,42.010333573,-87.66668363
13967960,2025-09-15T21:07:00.000,NARCOTICS,VEHICLE NON-COMMERCIAL,True,False,53,2025,41.660214031,-87.636518382
13968306,2025-09-15T21:00:00.000,THEFT,STREET,False,False,46,2025,41.740185042,-87.564845741
13968943,2025-09-15T21:00:00.000,THEFT,STREET,False,False,56,2025,41.810468931,-87.745680359
13969550,2025-09-15T21:00:00.000,MOTOR VEHICLE THEFT,STREET,False,False,25,2025,41.88018449,-87.768697724
13968660,2025-09-15T21:00:00.000,THEFT,STREET,False,False,19,2025,41.919621889,-87.781662413
13968895,2025-09-15T21:00:00.000,MOTOR VEHICLE THEFT,STREET,False,False,35,2025,41.837748891,-87.618254795
13969370,2025-09-15T21:00:00.000,CRIMINAL DAMAGE,STREET,False,False,40,2025,41.797725606,-87.622543319
13973250,2025-09-15T21:00:00.000,THEFT,VEHICLE NON-COMMERCIAL,False,False,6,2025,41.948006053,-87.666462204
13968381,2025-09-15T21:00:00.000,BURGLARY,RESIDENCE - GARAGE,False,False,39,2025,41.812502972,-87.599325191
13970170,2025-09-15T21:00:00.000,OTHER OFFENSE,RESIDENCE,False,False,49,2025,41.699744179,-87.633924008
13968098,2025-09-15T21:00:00.000,BURGLARY,APARTMENT,False,False,6,2025,41.933568329,-87.652367721
13968133,2025-09-15T21:00:00.000,CRIMINAL SEXUAL ASSAULT,RESIDENCE,False,False,55,2025,41.658273415,-87.547131544
13967954,2025-09-15T20:57:00.000,CRIMINAL DAMAGE,RESIDENCE,False,False,68,2025,41.762355023,-87.651618974
13972392,2025-09-15T20:56:00.000,DECEPTIVE PRACTICE,GROCERY FOOD STORE,False,False,8,2025,41.90885825,-87.646656908
13968868,2025-09-15T20:47:00.000,OTHER OFFENSE,APARTMENT,False,False,3,2025,41.967852547,-87.662758305
13967969,2025-09-15T20:45:00.000,ASSAULT,CHA HALLWAY / STAIRWELL / ELEVATOR,True,False,51,2025,41.704095028,-87.565733407
13968171,2025-09-15T20:45:00.000,BATTERY,APARTMENT,False,False,43,2025,41.764929409,-87.576272815
13968278,2025-09-15T20:40:00.000,BATTERY,APARTMENT,False,True,21,2025,41.935392949,-87.730877654
13968010,2025-09-15T20:37:00.000,THEFT,HOTEL / MOTEL,False,False,8,2025,41.90002373,-87.62305924
13967984,2025-09-15T20:37:00.000,WEAPONS VIOLATION,STREET,True,False,48,2025,41.730652974,-87.559775433
13970024,2025-09-15T20:36:00.000,THEFT,DEPARTMENT STORE,False,False,15,2025,41.95347181,-87.743552438
13971096,2025-09-15T20:34:00.000,CRIMINAL DAMAGE,OTHER (SPECIFY),False,False,32,2025,41.879030298,-87.636948032
13968124,2025-09-15T20:34:00.000,BATTERY,RESIDENCE,True,True,46,2025,41.738519296,-87.550220582
13971175,2025-09-15T20:33:00.000,DECEPTIVE PRACTICE,,False,False,2,2025,42.011363066,-87.690818628
13967990,2025-09-15T20:30:00.000,ASSAULT,APARTMENT,False,True,71,2025,41.74140312,-87.65269072
13967938,2025-09-15T20:30:00.000,INTERFERENCE WITH PUBLIC OFFICER,SIDEWALK,True,False,32,2025,41.877753722,-87.624308341
13968147,2025-09-15T20:30:00.000,ASSAULT,STREET,False,False,42,2025,41.777967289,-87.615568353
13969825,2025-09-15T20:30:00.000,BURGLARY,APARTMENT,False,False,4,2025,41.976921202,-87.680691007
13967925,2025-09-15T20:30:00.000,THEFT,RESIDENCE,False,False,16,2025,41.94728307,-87.712735192
13967952,2025-09-15T20:25:00.000,CRIMINAL DAMAGE,APARTMENT,False,True,43,2025,41.769231153,-87.569854828
13967983,2025-09-15T20:24:00.000,BATTERY,APARTMENT,False,False,67,2025,41.777233716,-87.661719494
13967962,2025-09-15T20:19:00.000,OTHER OFFENSE,STREET,True,False,33,2025,41.867479373,-87.622993722
13967953,2025-09-15T20:17:00.000,BATTERY,MOVIE HOUSE / THEATER,False,False,24,2025,41.906598157,-87.659825297
13968221,2025-09-15T20:15:00.000,BURGLARY,STREET,False,False,71,2025,41.747564118,-87.66579229
13967961,2025-09-15T20:15:00.000,THEFT,TAVERN / LIQUOR STORE,False,False,70,2025,41.741394465,-87.713728681
13971376,2025-09-15T20:00:00.000,MOTOR VEHICLE THEFT,STREET,False,False,38,2025,41.815926647,-87.610390396
13975785,2025-09-15T20:00:00.000,MOTOR VEHICLE THEFT,STREET,False,False,75,2025,,
13974615,2025-09-15T20:00:00.000,CRIMINAL DAMAGE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,35,2025,41.832496126,-87.61032506
13968260,2025-09-15T20:00:00.000,MOTOR VEHICLE THEFT,STREET,False,False,39,2025,41.803807415,-87.58208345
13969195,2025-09-15T20:00:00.000,THEFT,APARTMENT,False,False,25,2025,41.878085803,-87.74157658
13968902,2025-09-15T20:00:00.000,STALKING,APARTMENT,False,False,27,2025,41.88534455,-87.709974742
13968986,2025-09-15T20:00:00.000,CRIMINAL DAMAGE,RESIDENCE - YARD (FRONT / BACK),False,False,70,2025,41.739723334,-87.731310373
13976154,2025-09-15T20:00:00.000,THEFT,PARK PROPERTY,False,False,58,2025,,
13968018,2025-09-15T19:56:00.000,ASSAULT,CONVENIENCE STORE,True,False,53,2025,41.664294511,-87.641455374
13972572,2025-09-15T19:51:00.000,BATTERY,APARTMENT,False,True,30,2025,41.847156055,-87.707552576
13971089,2025-09-15T19:50:00.000,THEFT,STREET,False,False,1,2025,42.007070079,-87.661393635
13969037,2025-09-15T19:50:00.000,THEFT,RESIDENCE - GARAGE,False,False,24,2025,41.89751901,-87.666198011
13967980,2025-09-15T19:49:00.000,BATTERY,APARTMENT,False,False,66,2025,41.77652356,-87.705501054
13970068,2025-09-15T19:47:00.000,THEFT,DRUG STORE,False,False,7,2025,41.91244802,-87.653165399
13967970,2025-09-15T19:42:00.000,BATTERY,RESIDENCE,False,True,45,2025,41.745000525,-87.589328624
13967978,2025-09-15T19:39:00.000,BATTERY,RESIDENCE,False,True,51,2025,41.714628918,-87.560996811
13967939,2025-09-15T19:39:00.000,THEFT,RESTAURANT,False,False,8,2025,41.888081232,-87.628024615
13968036,2025-09-15T19:39:00.000,ASSAULT,ALLEY,False,True,44,2025,41.746688765,-87.614846834
13967910,2025-09-15T19:36:00.000,CRIMINAL DAMAGE,STREET,False,False,63,2025,41.789551572,-87.686364634
13968059,2025-09-15T19:35:00.000,ROBBERY,SIDEWALK,True,False,28,2025,41.874192556,-87.667075863
13968808,2025-09-15T19:33:00.000,DECEPTIVE PRACTICE,SMALL RETAIL STORE,False,False,44,2025,41.751328369,-87.601209921
13969679,2025-09-15T19:30:00.000,ASSAULT,RESTAURANT,False,False,41,2025,41.799545853,-87.588874056
13968050,2025-09-15T19:30:00.000,THEFT,RESIDENCE,False,False,68,2025,41.75740583,-87.64177196
13967995,2025-09-15T19:30:00.000,BURGLARY,APARTMENT,False,True,28,2025,41.868922509,-87.657962977
13968674,2025-09-15T19:30:00.000,CRIMINAL DAMAGE,STREET,False,False,7,2025,41.929699751,-87.63875282
13967930,2025-09-15T19:26:00.000,ASSAULT,SMALL RETAIL STORE,False,False,28,2025,41.885557376,-87.65364901
13968031,2025-09-15T19:20:00.000,ROBBERY,RESTAURANT,False,False,2,2025,42.011889534,-87.707633076
13967842,2025-09-15T19:19:00.000,OTHER OFFENSE,RESTAURANT,False,False,1,2025,42.016023087,-87.669192782
13967965,2025-09-15T19:15:00.000,BATTERY,STREET,False,False,8,2025,41.903916987,-87.630509932
13967927,2025-09-15T19:15:00.000,DECEPTIVE PRACTICE,SIDEWALK,False,False,32,2025,41.871834768,-87.62615082
13967756,2025-09-15T19:13:00.000,CRIMINAL DAMAGE,APARTMENT,False,False,26,2025,41.87227724,-87.720319917
13967772,2025-09-15T19:09:00.000,BATTERY,RESIDENCE,False,True,25,2025,41.878061064,-87.743702885
13967830,2025-09-15T19:08:00.000,WEAPONS VIOLATION,STREET,True,False,51,2025,41.70816462,-87.559968181
13967809,2025-09-15T19:08:00.000,THEFT,DEPARTMENT STORE,False,False,77,2025,41.977020572,-87.659885503
13968603,2025-09-15T19:04:00.000,ASSAULT,SIDEWALK,False,False,32,2025,41.880807873,-87.625166905
13968049,2025-09-15T19:01:00.000,BATTERY,CTA BUS,False,False,69,2025,41.75157164,-87.614968292
13968825,2025-09-15T19:00:00.000,ASSAULT,COMMERCIAL / BUSINESS OFFICE,False,False,32,2025,41.886039903,-87.624521539
13967943,2025-09-15T19:00:00.000,BATTERY,SIDEWALK,False,False,4,2025,41.968609203,-87.689472368
13969989,2025-09-15T19:00:00.000,BATTERY,SIDEWALK,False,False,69,2025,41.764817185,-87.610403625
13968181,2025-09-15T19:00:00.000,ASSAULT,APARTMENT,False,True,66,2025,41.77853464,-87.701906803
13967774,2025-09-15T19:00:00.000,ASSAULT,SIDEWALK,False,False,54,2025,41.657859678,-87.603403942
13967838,2025-09-15T19:00:00.000,NARCOTICS,STREET,True,False,46,2025,41.74760684,-87.557673717
13968713,2025-09-15T19:00:00.000,THEFT,RESIDENCE,False,False,32,2025,41.884485451,-87.628783943
13968859,2025-09-15T19:00:00.000,ROBBERY,SIDEWALK,False,False,68,2025,41.786569368,-87.644956704
13970774,2025-09-15T19:00:00.000,THEFT,APARTMENT,False,False,31,2025,41.859492718,-87.656472706
13969023,2025-09-15T18:58:00.000,THEFT,STREET,False,False,28,2025,41.888458809,-87.648697013
13967834,2025-09-15T18:57:00.000,NARCOTICS,STREET,True,False,57,2025,41.816790788,-87.723901519
13967828,2025-09-15T18:55:00.000,THEFT,CONVENIENCE STORE,False,False,8,2025,41.903478069,-87.631433102
13968288,2025-09-15T18:53:00.000,MOTOR VEHICLE THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,28,2025,41.874911068,-87.661810392
13968089,2025-09-15T18:50:00.000,BURGLARY,RESIDENCE,False,False,2,2025,42.015090851,-87.691520758
13968047,2025-09-15T18:50:00.000,CRIMINAL DAMAGE,RESTAURANT,False,False,69,2025,41.758125035,-87.605376887
13968685,2025-09-15T18:50:00.000,THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,10,2025,41.98287878,-87.791440835
13967769,2025-09-15T18:50:00.000,THEFT,STREET,False,False,8,2025,41.910292604,-87.634683257
13968374,2025-09-15T18:50:00.000,THEFT,BANK,False,False,8,2025,41.891259443,-87.632569542
13967785,2025-09-15T18:49:00.000,BATTERY,SIDEWALK,False,False,3,2025,41.955677146,-87.648455986
13967998,2025-09-15T18:48:00.000,ROBBERY,STREET,False,False,39,2025,41.811360273,-87.606058299
13967957,2025-09-15T18:48:00.000,NARCOTICS,SIDEWALK,True,False,42,2025,41.773460716,-87.57575091
13967945,2025-09-15T18:43:00.000,BATTERY,RESIDENCE,False,True,25,2025,41.89318977,-87.744173454
13968550,2025-09-15T18:38:00.000,MOTOR VEHICLE THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,28,2025,41.887226548,-87.64868079
13967975,2025-09-15T18:37:00.000,MOTOR VEHICLE THEFT,STREET,True,False,46,2025,41.731934205,-87.548391823
13967926,2025-09-15T18:30:00.000,DECEPTIVE PRACTICE,SMALL RETAIL STORE,False,False,23,2025,41.895877613,-87.706566627
13967988,2025-09-15T18:30:00.000,BATTERY,SIDEWALK,False,False,8,2025,41.903201502,-87.627501908
13968048,2025-09-15T18:24:00.000,WEAPONS VIOLATION,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,73,2025,41.731497731,-87.658074565
13968003,2025-09-15T18:18:00.000,BATTERY,APARTMENT,False,True,42,2025,41.777942164,-87.59301386
13967966,2025-09-15T18:16:00.000,BATTERY,RESIDENCE,False,True,66,2025,41.784648619,-87.689490239
13967934,2025-09-15T18:15:00.000,BATTERY,CTA TRAIN,False,True,69,2025,41.769185486,-87.625732415
13968998,2025-09-15T18:15:00.000,THEFT,COMMERCIAL / BUSINESS OFFICE,False,False,41,2025,41.791470474,-87.594134337
13967747,2025-09-15T18:08:00.000,THEFT,STREET,False,False,47,2025,41.727069047,-87.596114938
13967786,2025-09-15T18:06:00.000,THEFT,SMALL RETAIL STORE,False,False,4,2025,41.977017622,-87.692447486
13968317,2025-09-15T18:00:00.000,THEFT,STREET,False,False,22,2025,41.92019973,-87.707063546
13968167,2025-09-15T18:00:00.000,BATTERY,APARTMENT,False,True,30,2025,41.845456578,-87.709932689
13968914,2025-09-15T18:00:00.000,THEFT,STREET,False,False,71,2025,41.740570273,-87.65711479
13969658,2025-09-15T18:00:00.000,CRIMINAL DAMAGE,STREET,False,False,17,2025,41.945407465,-87.834004773
13967835,2025-09-15T18:00:00.000,THEFT,CTA PLATFORM,False,False,25,2025,41.886345263,-87.774857276
13968450,2025-09-15T18:00:00.000,BURGLARY,RESIDENCE,False,False,46,2025,41.74249032,-87.543008768
13967744,2025-09-15T18:00:00.000,CRIMINAL DAMAGE,ABANDONED BUILDING,False,False,51,2025,41.705722508,-87.562059233
13967800,2025-09-15T18:00:00.000,ASSAULT,APARTMENT,True,False,25,2025,41.889619655,-87.774960971
13968229,2025-09-15T18:00:00.000,THEFT,STREET,False,False,42,2025,41.773229362,-87.59672304
13968330,2025-09-15T18:00:00.000,THEFT,STREET,False,False,15,2025,41.955814797,-87.754766038
13968053,2025-09-15T18:00:00.000,BATTERY,SIDEWALK,False,True,25,2025,41.909279917,-87.773375269
13967771,2025-09-15T18:00:00.000,CRIMINAL DAMAGE,APARTMENT,False,False,6,2025,41.943798856,-87.668773982
13968235,2025-09-15T18:00:00.000,MOTOR VEHICLE THEFT,STREET,False,False,34,2025,41.855737296,-87.632017762
13967753,2025-09-15T18:00:00.000,BATTERY,STREET,False,False,61,2025,41.796936356,-87.661018732
13967718,2025-09-15T17:57:00.000,NARCOTICS,VEHICLE NON-COMMERCIAL,True,False,58,2025,41.8225226,-87.690494093
13967833,2025-09-15T17:56:00.000,BATTERY,APARTMENT,False,True,43,2025,41.75834841,-87.554890825
13970033,2025-09-15T17:55:00.000,THEFT,RESIDENCE - PORCH / HALLWAY,False,False,58,2025,41.813260368,-87.689460557
13967705,2025-09-15T17:50:00.000,ROBBERY,STREET,False,False,49,2025,41.722212845,-87.604481979
13968043,2025-09-15T17:50:00.000,BATTERY,STREET,False,True,69,2025,41.752815569,-87.622148467
13967831,2025-09-15T17:49:00.000,WEAPONS VIOLATION,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,46,2025,41.751528912,-87.548046864
13967728,2025-09-15T17:48:00.000,BATTERY,GROCERY FOOD STORE,False,False,28,2025,41.866331725,-87.666379171
13972216,2025-09-15T17:46:00.000,THEFT,DEPARTMENT STORE,False,False,55,2025,41.68094392,-87.537099797
13967873,2025-09-15T17:46:00.000,THEFT,DEPARTMENT STORE,False,False,55,2025,41.68094392,-87.537099797
13967746,2025-09-15T17:45:00.000,BATTERY,SIDEWALK,False,False,42,2025,41.78528946,-87.606034015
13967760,2025-09-15T17:43:00.000,CRIMINAL DAMAGE,SMALL RETAIL STORE,False,False,29,2025,41.866376012,-87.708407828
13967880,2025-09-15T17:40:00.000,THEFT,GROCERY FOOD STORE,False,False,60,2025,41.839113859,-87.646305794
13967777,2025-09-15T17:38:00.000,BATTERY,ALLEY,False,True,26,2025,41.884607924,-87.731883815
13967832,2025-09-15T17:36:00.000,OTHER OFFENSE,RESIDENCE,False,False,43,2025,41.752860968,-87.559937621
13968587,2025-09-15T17:30:00.000,DECEPTIVE PRACTICE,SMALL RETAIL STORE,False,False,31,2025,41.85775341,-87.668784595
13967768,2025-09-15T17:30:00.000,BATTERY,GAS STATION,False,False,8,2025,41.893469034,-87.632648229
13968233,2025-09-15T17:30:00.000,MOTOR VEHICLE THEFT,STREET,False,False,60,2025,41.836313341,-87.639231433
13967997,2025-09-15T17:29:00.000,ASSAULT,RESIDENCE,True,False,62,2025,41.794301628,-87.718283774
13967724,2025-09-15T17:28:00.000,BURGLARY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,24,2025,41.913394802,-87.661091182
13968035,2025-09-15T17:23:00.000,BATTERY,RESIDENCE,False,False,28,2025,41.884154349,-87.672807697
13970922,2025-09-15T17:20:00.000,THEFT,HOTEL / MOTEL,False,False,8,2025,41.899192536,-87.62533113
13967618,2025-09-15T17:18:00.000,THEFT,STREET,False,False,24,2025,41.891140862,-87.651621241
13967944,2025-09-15T17:18:00.000,MOTOR VEHICLE THEFT,STREET,True,False,33,2025,41.861925557,-87.629321673
13967773,2025-09-15T17:15:00.000,THEFT,STREET,False,False,3,2025,41.965919022,-87.657803581
13967656,2025-09-15T17:10:00.000,INTERFERENCE WITH PUBLIC OFFICER,SIDEWALK,True,False,27,2025,41.882879894,-87.697898626
28877,2025-09-15T17:09:00.000,HOMICIDE,APARTMENT,False,False,69,2025,41.770228593,-87.614723514
13967949,2025-09-15T17:02:00.000,OFFENSE INVOLVING CHILDREN,LIBRARY,False,False,24,2025,41.912365442,-87.680544473
13967950,2025-09-15T17:02:00.000,OTHER OFFENSE,LIBRARY,True,False,24,2025,41.912365442,-87.680544473
13967801,2025-09-15T17:00:00.000,BATTERY,STREET,False,False,42,2025,41.780023775,-87.586452784
13969762,2025-09-15T17:00:00.000,MOTOR VEHICLE THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,38,2025,41.819347317,-87.615851173
13967816,2025-09-15T17:00:00.000,OTHER OFFENSE,STREET,False,True,26,2025,41.877136444,-87.72170186
13967658,2025-09-15T17:00:00.000,ROBBERY,APARTMENT,False,False,32,2025,41.884485451,-87.628783943
13968314,2025-09-15T17:00:00.000,THEFT,RESIDENCE - PORCH / HALLWAY,False,False,22,2025,41.928500411,-87.717095602
13969757,2025-09-15T17:00:00.000,KIDNAPPING,STREET,False,False,26,2025,41.87522978,-87.728549617
13968745,2025-09-15T17:00:00.000,MOTOR VEHICLE THEFT,STREET,False,False,27,2025,41.874526068,-87.711879047
13968007,2025-09-15T17:00:00.000,OFFENSE INVOLVING CHILDREN,SCHOOL - PUBLIC GROUNDS,False,True,31,2025,41.855793593,-87.679710534
13967623,2025-09-15T17:00:00.000,ROBBERY,STREET,True,False,29,2025,41.865333633,-87.733712889
13968852,2025-09-15T17:00:00.000,CRIMINAL DAMAGE,ALLEY,False,False,2,2025,42.01220949,-87.693492598
13969921,2025-09-15T17:00:00.000,BURGLARY,STREET,False,False,24,2025,41.89968127,-87.669003879
13967994,2025-09-15T16:55:00.000,BATTERY,STREET,False,False,29,2025,41.85899558,-87.713262856
13967619,2025-09-15T16:50:00.000,THEFT,STREET,False,False,7,2025,41.918578314,-87.636183854
13967691,2025-09-15T16:48:00.000,INTERFERENCE WITH PUBLIC OFFICER,STREET,True,False,30,2025,41.845798087,-87.711169879
13969606,2025-09-15T16:45:00.000,BATTERY,STREET,False,False,24,2025,41.90351448,-87.667498444
13967604,2025-09-15T16:45:00.000,ASSAULT,SCHOOL - PRIVATE GROUNDS,False,False,75,2025,41.67984344,-87.680780278
13967628,2025-09-15T16:44:00.000,THEFT,SMALL RETAIL STORE,False,False,57,2025,41.812610526,-87.723765071
13967593,2025-09-15T16:37:00.000,INTERFERENCE WITH PUBLIC OFFICER,STREET,True,False,49,2025,41.721623049,-87.624701342
13969788,2025-09-15T16:34:00.000,DECEPTIVE PRACTICE,COMMERCIAL / BUSINESS OFFICE,False,False,32,2025,41.883659738,-87.632421239
13969101,2025-09-15T16:30:00.000,THEFT,VEHICLE NON-COMMERCIAL,False,False,24,2025,41.904891813,-87.668872721
13970513,2025-09-15T16:30:00.000,DECEPTIVE PRACTICE,APARTMENT,False,False,77,2025,41.984738018,-87.661889658
13967781,2025-09-15T16:30:00.000,BATTERY,RESTAURANT,False,False,23,2025,41.895387773,-87.724161269
13967821,2025-09-15T16:28:00.000,THEFT,CONVENIENCE STORE,False,False,51,2025,41.722447413,-87.577079396
13967590,2025-09-15T16:24:00.000,NARCOTICS,STREET,True,False,26,2025,41.882545904,-87.730628888
13968074,2025-09-15T16:20:00.000,BATTERY,STREET,False,False,14,2025,41.970726059,-87.708539884
13967946,2025-09-15T16:20:00.000,ROBBERY,STREET,False,False,68,2025,41.778051139,-87.636769393
13968530,2025-09-15T16:20:00.000,OTHER OFFENSE,RESIDENCE,False,False,64,2025,41.775114158,-87.77257145
13969682,2025-09-15T16:15:00.000,DECEPTIVE PRACTICE,CTA TRAIN,False,False,6,2025,41.947249627,-87.653527098
13967739,2025-09-15T16:13:00.000,OTHER OFFENSE,STREET,True,False,42,2025,41.7790899,-87.615599831
13967676,2025-09-15T16:10:00.000,BATTERY,STREET,True,True,1,2025,42.018481291,-87.682989445
13967686,2025-09-15T16:10:00.000,INTIMIDATION,APARTMENT,False,True,1,2025,42.018481291,-87.682989445
13968304,2025-09-15T16:08:00.000,ASSAULT,GAS STATION,False,False,69,2025,41.773405326,-87.625143469
13967725,2025-09-15T16:05:00.000,BATTERY,APARTMENT,False,True,3,2025,41.970478998,-87.656255073
13967634,2025-09-15T16:05:00.000,CRIMINAL DAMAGE,STREET,False,False,28,2025,41.885105137,-87.646823184
13967621,2025-09-15T16:05:00.000,THEFT,GROCERY FOOD STORE,False,False,28,2025,41.881203182,-87.647342333
13967845,2025-09-15T16:03:00.000,THEFT,SMALL RETAIL STORE,False,False,32,2025,41.883475491,-87.627876969
13968544,2025-09-15T16:00:00.000,THEFT,VEHICLE NON-COMMERCIAL,False,False,24,2025,41.913633618,-87.662510518
13968044,2025-09-15T16:00:00.000,OTHER OFFENSE,APARTMENT,False,False,39,2025,41.812583891,-87.595678052
13970072,2025-09-15T16:00:00.000,THEFT,DEPARTMENT STORE,False,False,28,2025,41.865397377,-87.640660777
13968813,2025-09-15T16:00:00.000,OTHER OFFENSE,RESIDENCE,False,False,58,2025,41.816492017,-87.698133436
13970417,2025-09-15T16:00:00.000,SEX OFFENSE,APARTMENT,False,True,26,2025,41.874187624,-87.738660446
13968765,2025-09-15T16:00:00.000,ASSAULT,APARTMENT,False,True,38,2025,41.807019572,-87.611396519
13967814,2025-09-15T16:00:00.000,BATTERY,STREET,False,False,24,2025,41.903335161,-87.668282746
13974653,2025-09-15T16:00:00.000,THEFT,CTA TRAIN,False,False,33,2025,41.866996231,-87.62741936
13967743,2025-09-15T15:58:00.000,ASSAULT,STREET,False,False,63,2025,41.793848399,-87.685261615
13972000,2025-09-15T15:56:00.000,CRIMINAL TRESPASS,APARTMENT,False,False,15,2025,41.943180002,-87.743893569
13967614,2025-09-15T15:55:00.000,OTHER OFFENSE,APARTMENT,False,False,69,2025,41.761474196,-87.619992958
13968385,2025-09-15T15:55:00.000,CRIMINAL DAMAGE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,19,2025,41.919520368,-87.760921537
13969001,2025-09-15T15:49:00.000,THEFT,APARTMENT,False,False,44,2025,41.734500971,-87.604771731
13967495,2025-09-15T15:48:00.000,DECEPTIVE PRACTICE,STREET,False,False,24,2025,41.896640443,-87.687731163
13968040,2025-09-15T15:47:00.000,BATTERY,APARTMENT,False,False,71,2025,41.756094931,-87.644659401
13967745,2025-09-15T15:45:00.000,ASSAULT,APARTMENT,False,False,32,2025,41.868780233,-87.627458476
13967562,2025-09-15T15:45:00.000,OTHER OFFENSE,STREET,False,False,32,2025,41.881565736,-87.624350659
13968639,2025-09-15T15:45:00.000,BATTERY,STREET,False,False,57,2025,41.803201891,-87.72198373
13967523,2025-09-15T15:42:00.000,ASSAULT,STREET,False,False,29,2025,41.853479315,-87.717797906
13967968,2025-09-15T15:38:00.000,BATTERY,STREET,False,False,57,2025,41.807785411,-87.730398475
13967761,2025-09-15T15:35:00.000,THEFT,DEPARTMENT STORE,False,False,28,2025,41.868385458,-87.639229711
13968191,2025-09-15T15:35:00.000,MOTOR VEHICLE THEFT,STREET,False,False,24,2025,41.906112955,-87.692033014
13967612,2025-09-15T15:30:00.000,CRIMINAL DAMAGE,STREET,False,False,30,2025,41.847555951,-87.703896798
13967683,2025-09-15T15:30:00.000,ASSAULT,RESIDENCE,False,False,43,2025,41.764324189,-87.577298931
13968990,2025-09-15T15:30:00.000,MOTOR VEHICLE THEFT,STREET,False,False,43,2025,41.766142533,-87.562673931
13967757,2025-09-15T15:30:00.000,CRIMINAL DAMAGE,STREET,False,False,58,2025,41.820437557,-87.701983247
13968103,2025-09-15T15:30:00.000,ASSAULT,STREET,False,False,31,2025,41.854703323,-87.663849798
13967615,2025-09-15T15:30:00.000,THEFT,STREET,True,False,5,2025,41.951052547,-87.684737733
13967765,2025-09-15T15:29:00.000,BATTERY,APARTMENT,False,True,35,2025,41.839804007,-87.627964177
13967659,2025-09-15T15:28:00.000,OTHER OFFENSE,STREET,False,False,60,2025,41.836406297,-87.650158466
13967942,2025-09-15T15:28:00.000,CRIMINAL TRESPASS,COMMERCIAL / BUSINESS OFFICE,False,False,71,2025,41.735001142,-87.663046301
13967687,2025-09-15T15:26:00.000,THEFT,SMALL RETAIL STORE,False,False,3,2025,41.963070794,-87.655984213
13967741,2025-09-15T15:24:00.000,OTHER OFFENSE,STREET,False,False,28,2025,41.884163773,-87.686516386
13967696,2025-09-15T15:20:00.000,ROBBERY,CTA TRAIN,False,False,28,2025,41.875229772,-87.686253982
13967569,2025-09-15T15:18:00.000,MOTOR VEHICLE THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,71,2025,41.735380901,-87.638732821
13967737,2025-09-15T15:15:00.000,BATTERY,SIDEWALK,False,False,29,2025,41.85809318,-87.710305539
13967644,2025-09-15T15:15:00.000,THEFT,SIDEWALK,False,False,39,2025,41.809272303,-87.606558761
13968422,2025-09-15T15:15:00.000,MOTOR VEHICLE THEFT,STREET,False,False,44,2025,41.737518199,-87.614553353
13967841,2025-09-15T15:12:00.000,WEAPONS VIOLATION,LAKEFRONT / WATERFRONT / RIVERBANK,True,False,33,2025,41.865592022,-87.619123083
13967813,2025-09-15T15:10:00.000,BURGLARY,VEHICLE - COMMERCIAL,False,False,77,2025,41.985952785,-87.665025405
13967627,2025-09-15T15:01:00.000,OFFENSE INVOLVING CHILDREN,SIDEWALK,False,True,49,2025,41.702731213,-87.620719509
13967483,2025-09-15T15:01:00.000,NARCOTICS,SIDEWALK,True,False,23,2025,41.895534373,-87.708542372
13968999,2025-09-15T15:00:00.000,CRIMINAL DAMAGE,APARTMENT,False,False,61,2025,41.80851738,-87.673827352
13973266,2025-09-15T15:00:00.000,THEFT,STREET,False,False,33,2025,41.856060245,-87.620730467
13969074,2025-09-15T15:00:00.000,CRIMINAL DAMAGE,RESIDENCE - GARAGE,False,False,60,2025,41.826253309,-87.64477758
13967923,2025-09-15T15:00:00.000,CRIMINAL DAMAGE,APARTMENT,False,False,14,2025,41.968764691,-87.721929286
13967572,2025-09-15T15:00:00.000,ASSAULT,RESIDENCE - PORCH / HALLWAY,False,False,67,2025,41.77708549,-87.661713708
13970355,2025-09-15T15:00:00.000,BATTERY,APARTMENT,False,True,43,2025,41.763755643,-87.579314267
13967698,2025-09-15T15:00:00.000,ASSAULT,RESIDENCE,False,False,66,2025,41.782157342,-87.686167649
13975007,2025-09-15T15:00:00.000,THEFT,RESIDENCE,False,False,8,2025,41.900624112,-87.644126099
